year,source_year,region,technology,baseline_tfp,cf_tfp,tfp_multiplier,alpha,mapping_status,countries
2035,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2035,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2035,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2035,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2035,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2035,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2035,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2035,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2035,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2035,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2035,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2035,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2036,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2036,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2036,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2036,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2036,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2036,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2036,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2036,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2036,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2036,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2036,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2036,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2036,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2036,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2036,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2036,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2036,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2036,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2037,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2037,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2037,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2037,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2037,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2037,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2037,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2037,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2037,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2037,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2037,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2037,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2037,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2037,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2037,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2037,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2037,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2037,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2038,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2038,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2038,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2038,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2038,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2038,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2038,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2038,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2038,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2038,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2038,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2038,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2038,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2038,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2038,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2038,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2038,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2038,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2039,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2039,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2039,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2039,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2039,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2039,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2039,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2039,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2039,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2039,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2039,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2039,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2039,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2039,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2039,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2039,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2039,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2039,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2040,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2040,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2040,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2040,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2040,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2040,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2040,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2040,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2040,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2040,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2040,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2040,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2040,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2040,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2040,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2040,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2040,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2040,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2041,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2041,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2041,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2041,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2041,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2041,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2041,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2041,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2041,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2041,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2041,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2041,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2041,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2041,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2041,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2041,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2041,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2041,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2042,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2042,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2042,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2042,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2042,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2042,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2042,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2042,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2042,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2042,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2042,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2042,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2042,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2042,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2042,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2042,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2042,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2042,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2043,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2043,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2043,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2043,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2043,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2043,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2043,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2043,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2043,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2043,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2043,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2043,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2043,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2043,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2043,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2043,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2043,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2043,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2044,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2044,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2044,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2044,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2044,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2044,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2044,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2044,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2044,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2044,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2044,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2044,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2044,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2044,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2044,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2044,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2044,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2044,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2045,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2045,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2045,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2045,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2045,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2045,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2045,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2045,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2045,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2045,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2045,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2045,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2045,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2045,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2045,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2045,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2045,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2045,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2046,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2046,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2046,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2046,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2046,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2046,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2046,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2046,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2046,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2046,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2046,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2046,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2046,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2046,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2046,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2046,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2046,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2046,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2047,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2047,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2047,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2047,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2047,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2047,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2047,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2047,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2047,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2047,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2047,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2047,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2047,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2047,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2047,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2047,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2047,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2047,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2048,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2048,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2048,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2048,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2048,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2048,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2048,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2048,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
